batting_team,bowling_team,current_score,balls_left,wickets_left,current_run_rate,last_five_overs,runs_x
United Arab Emirates,Afghanistan,96,52,8,8.470588235294118,27.0,146
India,Bangladesh,132,21,9,8.0,51.0,176
Zimbabwe,India,85,26,4,5.425531914893617,12.0,111
Australia,South Africa,34,75,8,4.533333333333333,28.0,147
New Zealand,India,68,69,9,8.0,44.0,132
Sri Lanka,Pakistan,70,57,6,6.666666666666667,26.0,172
Sri Lanka,India,80,66,7,8.88888888888889,34.0,170
Australia,Pakistan,111,20,2,6.66,31.0,127
Pakistan,India,63,39,3,4.666666666666667,20.0,83
New Zealand,England,34,86,8,6.0,28.0,148
Pakistan,Zimbabwe,28,90,8,5.6,28.0,136
South Africa,England,174,7,6,9.238938053097344,55.0,196
Bangladesh,Pakistan,52,82,9,8.210526315789474,38.0,140
Pakistan,Australia,104,9,3,5.621621621621622,36.0,116
India,Bangladesh,68,65,10,7.418181818181818,39.0,176
South Africa,New Zealand,42,87,9,7.636363636363637,39.0,170
Australia,England,92,56,9,8.625,53.0,157
Sri Lanka,New Zealand,42,79,7,6.146341463414634,22.0,119
Bangladesh,West Indies,100,17,2,5.825242718446602,26.0,118
West Indies,New Zealand,136,9,1,7.351351351351352,34.0,139
India,South Africa,69,58,6,6.67741935483871,33.0,152
Scotland,Netherlands,48,83,9,7.783783783783784,45.0,165
India,West Indies,43,79,7,6.2926829268292686,28.0,153
India,South Africa,102,23,6,6.309278350515464,38.0,153
England,South Africa,70,51,7,6.086956521739131,42.0,111
New Zealand,Australia,55,53,6,4.925373134328358,25.0,117
Afghanistan,Ireland,62,62,9,6.413793103448276,34.0,184
Zimbabwe,Pakistan,97,49,7,8.19718309859155,39.0,172
India,England,82,55,8,7.569230769230769,30.0,170
South Africa,India,67,58,8,6.483870967741935,23.0,172
South Africa,West Indies,213,11,6,11.724770642201834,56.0,231
West Indies,England,116,20,6,6.96,51.0,172
Australia,South Africa,47,78,8,6.714285714285714,28.0,144
Australia,South Africa,144,0,4,7.2,40.0,144
South Africa,Pakistan,110,52,9,9.705882352941176,59.0,192
Afghanistan,Oman,121,21,6,7.333333333333333,36.0,160
New Zealand,England,119,41,9,9.037974683544304,57.0,196
Sri Lanka,Bangladesh,105,28,5,6.8478260869565215,52.0,159
Australia,South Africa,161,17,6,9.37864077669903,38.0,193
West Indies,England,112,43,7,8.727272727272727,54.0,169
India,New Zealand,84,69,10,9.882352941176473,52.0,179
Pakistan,Bangladesh,156,13,9,8.74766355140187,45.0,172
Sri Lanka,Bangladesh,147,30,9,9.8,54.0,210
Pakistan,Sri Lanka,85,54,9,7.727272727272727,38.0,180
Pakistan,Netherlands,68,69,9,8.0,34.0,175
Bangladesh,Zimbabwe,112,41,8,8.50632911392405,32.0,200
Ireland,Scotland,79,49,6,6.676056338028169,25.0,136
South Africa,Sri Lanka,45,78,9,6.428571428571429,32.0,180
Pakistan,Zimbabwe,74,50,7,6.342857142857143,32.0,161
Afghanistan,Ireland,94,41,6,7.139240506329114,26.0,152
Papua New Guinea,Namibia,43,89,10,8.32258064516129,39.0,197
Ireland,Afghanistan,70,68,9,8.076923076923077,38.0,142
Ireland,Oman,79,59,9,7.770491803278689,35.0,159
Sri Lanka,New Zealand,100,15,3,5.714285714285714,25.0,119
South Africa,Pakistan,77,67,9,8.716981132075471,50.0,192
South Africa,Sri Lanka,28,88,9,5.25,26.0,145
India,South Africa,163,9,6,8.81081081081081,61.0,186
South Africa,England,160,10,6,8.727272727272727,47.0,179
Sri Lanka,England,94,45,9,7.52,37.0,189
India,Bangladesh,116,26,8,7.404255319148936,32.0,180
South Africa,West Indies,75,46,5,6.081081081081081,30.0,122
India,West Indies,105,68,10,12.115384615384617,67.0,240
India,New Zealand,110,32,3,7.5,28.0,162
Sri Lanka,West Indies,45,87,8,8.181818181818182,40.0,160
Oman,Ireland,47,76,7,6.409090909090909,35.0,173
Australia,England,110,63,8,11.578947368421051,68.0,221
South Africa,Sri Lanka,97,24,3,6.0625,25.0,113
Sri Lanka,Pakistan,147,2,6,7.47457627118644,34.0,150
Sri Lanka,New Zealand,123,25,7,7.768421052631579,38.0,158
Sri Lanka,Australia,46,79,8,6.7317073170731705,36.0,142
Pakistan,Bangladesh,111,43,10,8.64935064935065,54.0,172
Sri Lanka,Pakistan,81,46,9,6.567567567567568,40.0,139
Zimbabwe,Ireland,85,60,7,8.5,44.0,163
England,New Zealand,103,63,7,10.842105263157896,69.0,214
Sri Lanka,West Indies,123,47,10,10.10958904109589,48.0,192
India,Sri Lanka,50,76,8,6.818181818181818,40.0,174
Australia,India,142,36,8,10.142857142857142,66.0,184
Netherlands,Namibia,140,0,4,7.0,43.0,140
West Indies,Australia,81,69,8,9.529411764705882,67.0,191
West Indies,India,38,77,10,5.3023255813953485,26.0,169
Sri Lanka,South Africa,46,85,8,7.885714285714286,41.0,120
South Africa,Pakistan,57,80,9,8.55,39.0,192
England,South Africa,88,53,7,7.880597014925373,39.0,171
United Arab Emirates,Afghanistan,143,15,7,8.17142857142857,45.0,179
India,Ireland,125,51,9,10.869565217391305,62.0,213
Bangladesh,Sri Lanka,57,89,9,11.03225806451613,57.0,155
Afghanistan,Ireland,124,11,4,6.825688073394495,53.0,139
Sri Lanka,Australia,74,49,6,6.253521126760563,24.0,128
United Arab Emirates,Netherlands,27,64,5,2.892857142857143,19.0,80
Afghanistan,Sri Lanka,32,89,9,6.193548387096774,31.0,153
Sri Lanka,England,66,73,8,8.425531914893616,42.0,183
Bangladesh,Australia,140,6,5,7.368421052631579,44.0,156
Zimbabwe,New Zealand,39,89,8,7.548387096774194,38.0,159
England,Pakistan,101,30,6,6.733333333333333,34.0,160
England,Pakistan,80,57,7,7.619047619047619,32.0,135
Sri Lanka,Pakistan,92,23,4,5.690721649484536,25.0,138
India,South Africa,106,33,8,7.310344827586207,42.0,186
India,Sri Lanka,47,79,8,6.878048780487805,37.0,174
South Africa,Sri Lanka,34,85,9,5.828571428571428,27.0,163
South Africa,England,88,68,8,10.153846153846152,36.0,222
Bangladesh,Sri Lanka,70,70,6,8.4,36.0,155
Pakistan,India,41,68,9,4.730769230769231,23.0,118
Sri Lanka,Pakistan,55,58,6,5.32258064516129,23.0,138
Australia,India,156,12,7,8.666666666666666,51.0,171
United Arab Emirates,Oman,84,21,5,5.090909090909091,29.0,108
Sri Lanka,Pakistan,87,50,10,7.457142857142857,39.0,150
New Zealand,Australia,102,44,6,8.052631578947368,38.0,214
Sri Lanka,Pakistan,133,28,8,8.673913043478262,45.0,165
Pakistan,New Zealand,86,64,10,9.214285714285714,51.0,201
Pakistan,Zimbabwe,93,36,6,6.642857142857143,39.0,136
India,Bangladesh,27,90,10,5.4,26.0,146
India,New Zealand,62,72,9,7.75,37.0,163
India,Pakistan,84,52,8,7.411764705882353,42.0,157
New Zealand,Bangladesh,137,35,8,9.670588235294115,54.0,204
Bangladesh,Zimbabwe,81,69,10,9.529411764705882,53.0,200
Zimbabwe,New Zealand,73,65,8,7.963636363636364,43.0,159
New Zealand,England,54,80,9,8.1,41.0,196
West Indies,Ireland,77,52,7,6.794117647058823,32.0,138
United Arab Emirates,Ireland,50,72,7,6.25,33.0,123
Bangladesh,West Indies,92,43,7,7.1688311688311686,44.0,171
South Africa,West Indies,44,78,7,6.285714285714286,29.0,122
New Zealand,Pakistan,46,80,10,6.9,42.0,143
United Arab Emirates,Papua New Guinea,38,91,8,7.862068965517241,34.0,180
United Arab Emirates,Afghanistan,135,16,6,7.788461538461538,37.0,164
England,South Africa,172,14,5,9.735849056603774,65.0,204
Ireland,India,30,77,6,4.186046511627907,24.0,112
Ireland,Netherlands,148,22,7,9.06122448979592,66.0,189
South Africa,Scotland,87,64,10,9.321428571428571,51.0,211
India,South Africa,77,48,6,6.416666666666667,32.0,152
Sri Lanka,Pakistan,88,45,6,7.04,33.0,147
Afghanistan,India,97,21,7,5.878787878787879,40.0,115
South Africa,New Zealand,66,54,6,6.0,28.0,147
Bangladesh,Pakistan,57,60,7,5.7,30.0,136
Sri Lanka,Pakistan,115,34,7,8.023255813953488,28.0,141
South Africa,Sri Lanka,99,69,7,11.647058823529411,57.0,126
Afghanistan,Scotland,146,25,6,9.221052631578948,34.0,210
West Indies,India,67,59,10,6.590163934426229,40.0,169
New Zealand,Australia,59,88,8,11.0625,55.0,150
West Indies,Sri Lanka,72,39,8,5.333333333333333,47.0,137
New Zealand,England,52,82,9,8.210526315789474,40.0,153
South Africa,Sri Lanka,111,39,9,8.222222222222221,55.0,198
New Zealand,South Africa,70,55,6,6.461538461538462,31.0,129
New Zealand,Zimbabwe,142,40,9,10.65,61.0,187
Sri Lanka,Australia,82,24,3,5.125,26.0,101
New Zealand,India,126,0,3,6.3,37.0,126
New Zealand,Pakistan,104,20,4,6.24,30.0,133
Sri Lanka,India,101,22,5,6.183673469387755,42.0,138
Sri Lanka,Bangladesh,71,53,7,6.358208955223881,31.0,147
Pakistan,Bangladesh,79,29,6,5.208791208791209,45.0,129
England,Pakistan,101,28,4,6.586956521739131,25.0,154
Bangladesh,Sri Lanka,172,2,2,8.745762711864407,38.0,176
Ireland,Afghanistan,128,29,7,8.43956043956044,35.0,172
New Zealand,West Indies,104,44,6,8.210526315789474,44.0,189
United Arab Emirates,Oman,38,73,7,4.851063829787234,15.0,108
Pakistan,Zimbabwe,132,40,9,9.9,44.0,198
West Indies,England,120,27,7,7.741935483870968,35.0,170
Ireland,Afghanistan,68,43,2,5.298701298701299,21.0,71
Ireland,Afghanistan,76,67,9,8.60377358490566,53.0,165
South Africa,Scotland,211,0,5,10.55,80.0,211
Oman,Scotland,88,53,7,7.880597014925373,30.0,167
England,New Zealand,101,49,6,8.535211267605634,31.0,193
Pakistan,New Zealand,115,33,6,7.931034482758621,43.0,161
South Africa,Bangladesh,74,69,10,8.705882352941176,39.0,169
Afghanistan,Ireland,80,53,6,7.164179104477612,24.0,152
England,New Zealand,165,13,5,9.25233644859813,45.0,194
Australia,South Africa,47,78,8,6.714285714285714,38.0,166
Australia,England,39,71,7,4.775510204081633,28.0,147
Pakistan,Australia,61,51,4,5.304347826086956,36.0,116
Bangladesh,Australia,44,77,8,6.1395348837209305,39.0,153
West Indies,New Zealand,94,61,5,9.559322033898304,36.0,180
West Indies,Australia,100,65,8,10.909090909090908,57.0,160
Pakistan,Sri Lanka,119,4,5,6.155172413793103,39.0,122
West Indies,India,69,26,3,4.404255319148936,18.0,109
England,Zimbabwe,108,51,7,9.391304347826088,45.0,188
New Zealand,India,81,72,9,10.125,47.0,203
New Zealand,Sri Lanka,47,74,8,6.130434782608695,29.0,141
Zimbabwe,New Zealand,179,14,8,10.132075471698114,59.0,200
United Arab Emirates,Australia,42,54,7,3.8181818181818175,21.0,117
Ireland,United Arab Emirates,131,18,5,7.705882352941177,45.0,160
Scotland,Papua New Guinea,98,30,6,6.533333333333333,28.0,146
India,Ireland,187,9,8,10.108108108108109,63.0,208
New Zealand,Bangladesh,66,85,10,11.314285714285717,56.0,204
Zimbabwe,Bangladesh,125,24,5,7.8125,56.0,144
England,South Africa,74,60,7,7.4,36.0,171
Ireland,Scotland,116,14,4,6.566037735849057,31.0,136
United Arab Emirates,Scotland,138,7,5,7.327433628318584,49.0,148
England,South Africa,134,37,7,9.686746987951809,59.0,202
Netherlands,Scotland,84,34,4,5.8604651162790695,26.0,123
Pakistan,Australia,57,44,3,4.5,21.0,96
New Zealand,India,143,14,5,8.09433962264151,36.0,158
Sri Lanka,Ireland,139,4,2,7.189655172413793,41.0,144
South Africa,Australia,62,75,9,8.266666666666667,43.0,201
New Zealand,England,58,62,6,6.0,30.0,164
United Arab Emirates,Netherlands,85,53,6,7.611940298507463,41.0,151
Australia,Sri Lanka,57,84,10,9.5,46.0,233
India,Bangladesh,98,46,9,7.945945945945946,39.0,180
West Indies,New Zealand,140,17,6,8.155339805825243,50.0,177
Oman,Netherlands,69,49,7,5.830985915492958,24.0,146
Bangladesh,Pakistan,35,85,10,6.0,33.0,141
South Africa,Bangladesh,54,82,10,8.526315789473685,36.0,169
Namibia,Scotland,46,80,7,6.9,38.0,159
England,South Africa,98,53,9,8.776119402985074,32.0,168
New Zealand,West Indies,127,55,10,11.723076923076922,63.0,243
India,Bangladesh,88,41,8,6.6835443037974684,38.0,146
England,South Africa,90,59,7,8.852459016393443,48.0,204
India,Sri Lanka,110,43,8,8.571428571428571,37.0,163
New Zealand,Zimbabwe,187,12,7,10.38888888888889,49.0,187
India,Sri Lanka,165,4,6,8.53448275862069,49.0,174
New Zealand,Pakistan,112,45,6,8.96,47.0,196
United Arab Emirates,Netherlands,79,57,7,7.523809523809524,40.0,151
New Zealand,Pakistan,79,41,6,6.0,25.0,144
West Indies,Australia,146,23,7,9.030927835051546,57.0,205
England,New Zealand,188,3,4,9.64102564102564,64.0,193
England,Australia,114,35,5,8.047058823529412,31.0,179
Ireland,Scotland,82,45,6,6.56,22.0,136
England,Pakistan,64,64,8,6.857142857142857,32.0,172
Papua New Guinea,United Arab Emirates,77,33,5,5.310344827586207,36.0,102
India,Sri Lanka,162,2,6,8.23728813559322,36.0,163
Afghanistan,Zimbabwe,136,44,8,10.736842105263158,74.0,215
Australia,Sri Lanka,143,45,9,11.44,60.0,263
Sri Lanka,India,96,29,4,6.329670329670329,28.0,135
New Zealand,South Africa,29,80,6,4.35,20.0,86
West Indies,Bangladesh,35,88,8,6.5625,33.0,197
Ireland,Netherlands,158,13,5,8.85981308411215,26.0,181
Pakistan,England,43,64,6,4.607142857142857,23.0,129
Pakistan,West Indies,51,56,6,4.78125,20.0,132
Ireland,Scotland,98,31,5,6.606741573033708,30.0,136
Australia,England,147,0,4,7.35,53.0,147
Bangladesh,Zimbabwe,74,56,7,6.9375,36.0,135
Namibia,Oman,44,72,7,5.5,26.0,161
Sri Lanka,Pakistan,102,42,8,7.846153846153846,22.0,150
Zimbabwe,India,84,31,4,5.662921348314606,11.0,111
New Zealand,Australia,158,39,8,11.703703703703704,66.0,243
South Africa,New Zealand,110,28,4,7.173913043478261,20.0,133
Netherlands,Papua New Guinea,55,62,5,5.689655172413793,26.0,126
Australia,Pakistan,183,8,5,9.803571428571429,60.0,191
England,Australia,105,17,3,6.116504854368932,18.0,130
India,Australia,97,31,6,6.53932584269663,38.0,159
Zimbabwe,Pakistan,59,76,8,8.045454545454545,45.0,172
Scotland,Netherlands,120,10,3,6.545454545454546,32.0,130
New Zealand,England,132,25,7,8.336842105263157,36.0,153
New Zealand,South Africa,145,19,6,8.613861386138614,41.0,177
South Africa,Australia,134,10,5,7.309090909090909,29.0,145
New Zealand,Bangladesh,88,59,7,8.655737704918034,42.0,195
Australia,South Africa,39,89,9,7.548387096774194,39.0,144
England,Sri Lanka,164,2,6,8.338983050847459,62.0,171
New Zealand,Sri Lanka,44,64,5,4.714285714285714,33.0,81
New Zealand,England,118,21,6,7.151515151515151,39.0,153
Pakistan,New Zealand,167,6,3,8.789473684210526,63.0,171
Pakistan,Ireland,158,1,5,7.966386554621849,43.0,159
West Indies,England,31,74,8,4.043478260869565,17.0,113
South Africa,Australia,158,16,5,9.115384615384617,47.0,204
Bangladesh,Pakistan,80,41,7,6.075949367088608,37.0,136
Zimbabwe,Afghanistan,107,5,1,5.582608695652174,26.0,120
New Zealand,Sri Lanka,49,71,8,6.0,30.0,141
Zimbabwe,New Zealand,144,6,4,7.578947368421052,41.0,159
Zimbabwe,New Zealand,40,75,8,5.333333333333333,30.0,123
Namibia,Scotland,52,69,7,6.117647058823529,34.0,159
Scotland,Netherlands,48,79,8,7.024390243902439,43.0,147
Australia,Bangladesh,35,84,8,5.833333333333333,33.0,141
Sri Lanka,Australia,124,28,5,8.08695652173913,31.0,157
India,South Africa,133,27,6,8.580645161290322,48.0,168
England,Pakistan,169,8,5,9.053571428571429,38.0,185
New Zealand,Sri Lanka,108,49,7,9.126760563380282,28.0,162
Sri Lanka,England,42,84,9,7.0,38.0,189
England,Afghanistan,159,11,7,8.752293577981652,57.0,196
Oman,Scotland,89,52,7,7.852941176470588,31.0,167
Ireland,West Indies,96,30,6,6.4,39.0,129
England,Pakistan,107,27,6,6.903225806451613,35.0,160
West Indies,New Zealand,42,91,8,8.689655172413794,42.0,139
Bangladesh,Australia,48,73,8,6.127659574468085,38.0,156
England,West Indies,66,82,10,10.421052631578949,57.0,165
Bangladesh,Sri Lanka,70,41,4,5.316455696202532,20.0,120
Pakistan,Australia,24,82,6,3.789473684210526,19.0,116
South Africa,England,94,75,10,12.533333333333331,80.0,241
Afghanistan,Bangladesh,53,56,5,4.96875,17.0,72
Afghanistan,United Arab Emirates,59,69,9,6.941176470588236,39.0,161
Sri Lanka,West Indies,94,56,9,8.8125,50.0,195
Australia,West Indies,108,42,5,8.307692307692308,49.0,178
Afghanistan,Ireland,139,3,3,7.128205128205129,35.0,152
Pakistan,New Zealand,89,44,7,7.026315789473684,41.0,168
Sri Lanka,New Zealand,105,35,7,7.411764705882353,30.0,158
New Zealand,South Africa,96,38,6,7.024390243902439,27.0,153
New Zealand,Pakistan,120,38,8,8.78048780487805,45.0,180
Oman,Scotland,113,29,6,7.450549450549451,33.0,167
Australia,Sri Lanka,93,59,9,9.147540983606556,35.0,187
South Africa,Afghanistan,48,89,8,9.290322580645162,48.0,139
Namibia,Scotland,109,25,6,6.88421052631579,45.0,159
Bangladesh,Zimbabwe,78,52,7,6.882352941176471,37.0,135
Pakistan,Zimbabwe,53,89,10,10.258064516129032,49.0,198
Zimbabwe,Bangladesh,49,83,9,7.945945945945946,40.0,144
Bangladesh,Sri Lanka,129,38,7,9.439024390243905,41.0,176
Sri Lanka,Pakistan,121,8,6,6.482142857142857,28.0,139
England,Pakistan,38,85,9,6.514285714285714,34.0,148
South Africa,England,195,30,8,13.0,64.0,241
Sri Lanka,India,100,50,6,8.571428571428571,37.0,170
New Zealand,Australia,101,45,6,8.08,39.0,214
Australia,India,47,92,9,10.071428571428571,47.0,194
Zimbabwe,Pakistan,100,47,9,8.219178082191782,39.0,175
South Africa,Australia,106,39,8,7.851851851851852,31.0,145
Australia,India,75,66,8,8.333333333333334,38.0,197
England,New Zealand,171,10,3,9.327272727272728,54.0,184
Netherlands,Zimbabwe,126,12,5,7.0,40.0,140
South Africa,Afghanistan,133,8,4,7.125,45.0,139
New Zealand,Sri Lanka,34,80,6,5.1,22.0,179
Sri Lanka,England,94,20,5,5.64,23.0,128
Australia,India,100,44,8,7.894736842105263,35.0,171
South Africa,West Indies,121,36,9,8.642857142857142,29.0,195
Bangladesh,New Zealand,64,36,3,4.571428571428571,18.0,78
South Africa,India,115,43,9,8.96103896103896,42.0,219
New Zealand,England,153,1,3,7.714285714285714,36.0,153
Bangladesh,West Indies,119,40,6,8.925,35.0,184
New Zealand,Pakistan,63,68,8,7.269230769230769,27.0,153
Bangladesh,Australia,119,5,4,6.208695652173913,30.0,123
New Zealand,England,166,16,7,9.576923076923077,54.0,196
India,Pakistan,82,50,9,7.0285714285714285,38.0,133
Oman,Afghanistan,80,40,6,6.0,19.0,149
South Africa,Sri Lanka,146,11,8,8.036697247706423,44.0,163
Australia,England,117,19,5,6.950495049504951,38.0,157
Afghanistan,Scotland,50,68,8,5.769230769230769,23.0,132
Netherlands,Scotland,58,64,5,6.214285714285714,21.0,123
Sri Lanka,India,114,13,3,6.392523364485982,39.0,138
West Indies,Bangladesh,79,44,8,6.2368421052631575,25.0,132
Netherlands,Ireland,84,42,7,6.461538461538462,33.0,158
India,Bangladesh,118,12,5,6.555555555555555,34.0,148
India,Sri Lanka,82,64,9,8.785714285714286,51.0,163
Bangladesh,Sri Lanka,52,71,7,6.36734693877551,42.0,147
Australia,West Indies,44,80,7,6.6,25.0,178
West Indies,Ireland,98,21,4,5.9393939393939394,21.0,138
New Zealand,England,92,39,7,6.814814814814815,37.0,139
Sri Lanka,Pakistan,81,69,8,9.529411764705882,45.0,141
Australia,Sri Lanka,72,73,10,9.191489361702128,46.0,187
India,South Africa,71,70,8,8.52,49.0,168
Pakistan,England,55,70,8,6.6,31.0,126
West Indies,England,93,35,7,6.564705882352941,43.0,172
Scotland,Netherlands,46,80,8,6.9,41.0,147
Australia,India,55,81,9,8.461538461538462,41.0,186
Sri Lanka,New Zealand,44,71,9,5.387755102040816,26.0,135
West Indies,Sri Lanka,140,17,5,8.155339805825243,42.0,162
India,Pakistan,47,66,6,5.222222222222222,27.0,141
New Zealand,West Indies,206,15,7,11.771428571428572,62.0,243
West Indies,India,145,57,9,13.80952380952381,79.0,245
New Zealand,Sri Lanka,163,1,4,8.218487394957982,45.0,164
Bangladesh,Zimbabwe,62,68,7,7.153846153846154,28.0,135
India,South Africa,139,16,6,8.01923076923077,30.0,172
Ireland,Netherlands,68,56,8,6.375,30.0,128
New Zealand,West Indies,204,17,7,11.883495145631068,63.0,243
Afghanistan,Ireland,172,18,5,10.117647058823527,51.0,233
New Zealand,Australia,63,41,5,4.784810126582278,23.0,117
New Zealand,India,112,18,6,6.588235294117647,33.0,132
Afghanistan,Scotland,98,53,7,8.776119402985074,28.0,171
Sri Lanka,Bangladesh,108,41,6,8.20253164556962,30.0,198
South Africa,Australia,83,43,7,6.467532467532467,29.0,156
Pakistan,Australia,132,15,4,7.542857142857143,32.0,155
England,West Indies,82,55,7,7.569230769230769,35.0,121
New Zealand,West Indies,80,72,10,10.0,46.0,243
Pakistan,Australia,137,33,7,9.448275862068966,57.0,191
Pakistan,New Zealand,83,51,8,7.217391304347826,32.0,153
Australia,India,49,89,9,9.483870967741936,49.0,171
Zimbabwe,Bangladesh,72,48,5,6.0,19.0,144
Sri Lanka,Australia,51,77,7,7.116279069767442,37.0,128
Bangladesh,West Indies,112,43,6,8.727272727272727,33.0,184
South Africa,Australia,84,39,7,6.222222222222222,25.0,156
West Indies,England,57,59,7,5.60655737704918,33.0,172
New Zealand,Australia,145,28,5,9.456521739130435,64.0,214
Oman,United Arab Emirates,102,28,7,6.652173913043479,36.0,133
Ireland,United Arab Emirates,110,9,2,5.945945945945946,33.0,134
Afghanistan,Scotland,128,22,7,7.836734693877551,37.0,170
Sri Lanka,Pakistan,72,60,6,7.2,42.0,147
England,Australia,111,29,6,7.318681318681318,36.0,145
Afghanistan,Zimbabwe,108,34,6,7.534883720930233,25.0,187
Scotland,Netherlands,40,86,8,7.0588235294117645,39.0,147
England,India,55,73,9,7.0212765957446805,40.0,153
Bangladesh,Australia,64,61,7,6.508474576271187,39.0,156
Australia,India,68,76,9,9.272727272727272,51.0,197
West Indies,Pakistan,48,51,2,4.173913043478261,21.0,115
England,India,123,14,6,6.962264150943396,31.0,153
